trialNum,songNumber,songFileName,songDur,fixTime,responded,rt,postMusicTime,reply,promptRT,choicesMC,respMC,rtMC,outcomeMC,preFeedbackTime,participant_id,note_count,note_rate,rt_numeric,age,sex,handedness
53,86,peanuts.wav,10.50399092970522,0.4355813065114686,0,,0.423095113376559,,1.364408800000092,41   86   14   78,1,9.964981199998874,0,1.111861208180393,sub-05,,,,18,F,R
54,10,all my loving.wav,11.52498866213152,0.4753436926695752,0,,0.4387310610859719,,2.161115199996857,105   10   81  102,2,8.864557799999602,1,1.152246630784384,sub-05,,,,18,F,R
55,82,old mcdonald.wav,9.046984126984126,0.4593521525922802,1,2.299872500007041,0.4521619632614683,old mcdonald had a farm,6.925375899998471,94   82   62   43,2,2.127172900014557,1,1.00552995349488,sub-05,,,2.299872500007041,18,F,R
56,37,down in my heart.wav,8.388979591836735,0.4713745445008101,1,4.30995019999682,0.4171320046317165,,1.568874999997206,103    7   21   37,4,7.767679899989162,1,1.017270165520707,sub-05,,,4.30995019999682,18,F,R
57,51,home on the range.wav,13.08498866213152,0.480495309257398,1,6.881324099987978,0.4776973680337596,,4.589158399990993,73    6   51   74,1,8.69735290002427,0,1.098760887553482,sub-05,,,6.881324099987978,18,F,R
58,106,super mario world.wav,12.28598639455782,0.4344695357282457,1,3.857539999997243,0.4434160877477655,,16.14814139998634,33   54  106   25,4,13.1786156000162,0,1.177026225134115,sub-05,,,3.857539999997243,18,F,R
59,121,you're a grand old flag.wav,9.33201814058957,0.4063937263962913,0,,0.4522419765059486,,0.9702529000060168,49   45  121    9,4,11.99819080001907,0,1.01585608346011,sub-05,,,,18,F,R
60,64,london bridge.wav,6.706984126984127,0.4872846053700453,1,2.243811799999094,0.4809928152028115,london bridge is falling down,7.845856300002197,64   18   50   22,1,2.36562729999423,1,1.028407449326277,sub-05,,,2.243811799999094,18,F,R
61,43,get ready.wav,7.080997732426304,0.4610338179625306,0,,0.4701209805681041,,14.25054680000176,66   79  116   43,4,6.903526599984616,1,1.007589222819337,sub-05,,,,18,F,R
62,66,love and marriage.wav,8.71700680272109,0.4346974447404197,0,,0.4508151632527704,pink panther,4.476135300006717,66   72   40   15,1,5.308919500006596,1,1.144836272173948,sub-05,,,,18,F,R
63,47,happy trails.wav,9.331020408163266,0.4106730849083101,0,,0.4037898470941088,,1.146834400016814,47   74   15    1,1,5.70124009999563,1,1.056107385922219,sub-05,,,,18,F,R
64,74,my country 'tis of thee.wav,14.21201814058957,0.4778400583978649,0,,0.4539651197173087,,3.232712299999548,74   69  111   46,3,3.810924299992621,0,1.139962553017865,sub-05,,,,18,F,R
65,38,eight days a week.wav,12.28399092970522,0.4974902631738959,0,,0.4437228918588286,,14.95231540000532,21   38  120   62,3,5.764975100028096,0,1.150351443761326,sub-05,,,,18,F,R
66,120,yankee doodle.wav,8.572018140589568,0.4756078895279213,1,3.806161200016504,0.4637524939388881,who lives down the lane,15.77704620000441,9   76   63  120,4,8.365661699994234,1,1.097267807516713,sub-05,,,3.806161200016504,18,F,R
1,18,be kind to your web-footed friend.wav,6.993015873015873,0.4207482311550185,0,,0.429313478185258,,6.893573499983177,54   18   17   76,1,10.69074460002594,0,1.071237572030061,sub-06,,,,18,F,R
2,105,sugar sugar.wav,7.83501133786848,0.4655929004126322,0,,0.4123515091676326,,2.76851829997031,98  111  105   26,3,9.315583000017796,1,1.107157177913135,sub-06,,,,18,F,R
3,90,popeye the sailorman.wav,7.546984126984127,0.4969332390393256,0,,0.4314119345595387, ,2.485051899973769,73  103   90   42,2,9.6735323999892,0,1.067398819509688,sub-06,,,,18,F,R
4,4,I've been working on the railroad.wav,9.311020408163266,0.4382565611145808,1,4.668640899995808,0.4478458309211011,,4.555164800025523,4   23   80   57,2,8.066143600037321,0,1.149768062462314,sub-06,,,4.668640899995808,18,F,R
5,47,happy trails.wav,9.331020408163266,0.4135136030763712,0,,0.436683776915215,,2.554804200015496,14   46  101   47,3,11.69421809999039,0,1.044343925750744,sub-06,,,,18,F,R
6,46,happy birthday.wav,7.078004535147392,0.4707729224183212,1,3.184569999983069,0.4644555000972429,happy birthday,6.42675430001691,108   46    9    7,2,2.317793499969412,1,1.072176096134769,sub-06,,,3.184569999983069,18,F,R
7,89,pop goes the weasel.wav,7.075011337868481,0.4570446065243844,1,3.724757799995132,0.4333563266755416,,1.230561600008514,121   92   85   89,4,10.9993537000264,1,1.185778911969079,sub-06,,,3.724757799995132,18,F,R
8,28,chicken dance.wav,5.946984126984127,0.4451035590062234,1,4.062403800024185,0.4310262518872415,if your happy and you know it ,7.276020799996331,23   31   28   44,3,8.514402200002223,1,1.051876024264755,sub-06,,,4.062403800024185,18,F,R
9,111,the bare necessities.wav,8.511020408163265,0.4714945437694328,0,,0.4306947763500543,,1.310521900013555,91   23  111  106,4,6.497692200005986,0,1.115808955653978,sub-06,,,,18,F,R
10,70,michael row the boat ashore.wav,9.372018140589567,0.4849888259742054,0,,0.4512174776149314,,1.48857320001116,48   70   58  106,3,5.631303100031801,0,1.018102109501121,sub-06,,,,18,F,R
11,71,mickey mouse march.wav,4.778004535147392,0.4552979826245602,0,,0.4810383186566519,,2.479091299988795,8   71  116  107,2,5.484017899958417,1,1.031767520049283,sub-06,,,,18,F,R
12,1,I feel fine.wav,10.69002267573696,0.4110798835374443,0,,0.4986398191969722,,1.273338700004388,1   92  118   12,2,4.622086299990769,0,1.005417432534893,sub-06,,,,18,F,R
13,2,I think I love you.wav,9.272018140589568,0.4565388843231259,0,,0.4797829579925378,,3.254747600003611,2   67   26  110,3,6.485351000039373,0,1.156345384082208,sub-06,,,,18,F,R
14,97,rudolph.wav,9.33201814058957,0.4212977048804242,1,4.468715300026815,0.430289966656825,rudolf thered nose ,7.795183099980932,105   77   97   18,3,3.180664399988018,1,1.112109486120764,sub-06,,,4.468715300026815,18,F,R
15,22,blowin' in the wind.wav,9.950022675736962,0.4914224431965099,0,,0.4958729016348549,,1.596261999977287,13   22    1   33,2,7.091463400050998,1,1.142607983695528,sub-06,,,,18,F,R
16,72,muppet show.wav,8.53201814058957,0.4634606599197331,0,,0.4318334925972865,,0.8073118000174873,15   51   59   72,4,5.750643100007437,1,1.110511648108028,sub-06,,,,18,F,R
17,104,star spangled banner.wav,12.83800453514739,0.4842132289993924,0,,0.4495167977433024,,2.516219499986619,104  121   61   37,3,6.176946799969301,0,1.036985494759117,sub-06,,,,18,F,R
18,85,over the river and through the woods.wav,13.91301587301587,0.4968375386805569,1,6.307805599994026,0.4466080590217866,,1.962601599982008,99    2   85    7,3,5.632537900004536,1,1.150088147251166,sub-06,,,6.307805599994026,18,F,R
19,118,when the saints go marching in.wav,7.611020408163266,0.487695715612021,0,,0.4402246397081236, ,1.510651599965058,118   30    4   80,1,4.536923800013028,1,1.194635093123176,sub-06,,,,18,F,R
20,56,iron man.wav,10.60498866213152,0.4746821968467235,1,7.243270899984054,0.4789997891499185,,1.363815899996553,63   56   10    6,4,5.047246699978132,0,1.078571497768186,sub-06,,,7.243270899984054,18,F,R
21,6,YMCA.wav,14.33501133786848,0.4412123810412067,0,,0.4671262644964579,,2.350047099986114,94    6   42   52,4,5.331826400011778,0,1.151368190403349,sub-06,,,,18,F,R
22,54,if you're happy and you know it.wav,9.09002267573696,0.4992337991084576,0,,0.4643372094004443,,1.538557399995625,3   54    5   32,2,2.77972829999635,1,1.142475148815492,sub-06,,,,18,F,R
23,49,"hello mudduh, hello fadduh.wav",10.60199546485261,0.4764083885067704,0,,0.4493100198345125,,0.9456560999969952,13   49   14   79,4,5.869378799980041,0,1.189961808089144,sub-06,,,,18,F,R
24,15,another one bites the dust.wav,12.46897959183674,0.4917509644188088,0,,0.4850364528847114,,2.054025700024795,45   15   57   31,3,4.675521500001196,0,1.155381954871282,sub-06,,,,18,F,R
25,58,itsy bitsy spider.wav,9.802993197278912,0.4566477792645385,1,8.35463090002304,0.4140155342684291,,2.143503100029193,21   58   38   92,2,5.411986399965826,1,1.128797098585215,sub-06,,,8.35463090002304,18,F,R
26,27,can't help falling in love.wav,13.4990022675737,0.467578302680079,0,,0.4218517672877165,,2.36297239997657,113  115   27   76,3,7.842424599977676,1,1.163473433710408,sub-06,,,,18,F,R
27,120,yankee doodle.wav,8.572018140589568,0.4295806842238337,1,3.919144499988761,0.4686561121834831,,1.369989000027999,113   41   47  120,3,8.414386700023897,0,1.009854748124086,sub-06,,,3.919144499988761,18,F,R
28,29,cindy.wav,9.372018140589567,0.4806676957264414,0,,0.4309590123043729,,2.316537600010633,51  109  104   29,4,4.863561699981801,1,1.115610053496122,sub-06,,,,18,F,R
29,87,peter and the wolf.wav,10.82798185941043,0.4080717425924273,0,,0.4785526824161409,,1.770034299988765,38   77   86   87,1,8.45621570001822,0,1.157419620945571,sub-06,,,,18,F,R
30,55,in a gadda da vida.wav,8.306984126984126,0.4012071883202009,1,6.861187400005292,0.4777824147577968,,3.367410600010771,55  107   43  100,2,8.85284440004034,0,1.06458489852667,sub-06,,,6.861187400005292,18,F,R
31,115,there's a hole in the bucket.wav,7.365986394557823,0.4310533663563478,0,,0.4337681698510176,,3.067191099980846,27  115   50    9,3,5.461217399977613,0,1.108994510649472,sub-06,,,,18,F,R
32,102,smoke on the water.wav,7.838004535147392,0.4931508665094201,0,,0.4952495758598576,,1.977896599972155,52   51   34  102,1,5.107244499959052,0,1.103312298747787,sub-06,,,,18,F,R
33,7,a spoonful of sugar.wav,8.531020408163265,0.4839662668651744,0,,0.4291831149747181,,1.978306100005284,23    7    4   48,4,6.212296199984848,0,1.107968278569345,sub-06,,,,18,F,R
34,23,brahms lullaby.wav,12.28399092970522,0.4904198660124305,0,,0.498321418919335,,1.894777800014708,111   87   38   23,2,5.193575200042687,0,1.183662062968148,sub-06,,,,18,F,R
35,63,little jack horner.wav,6.793015873015873,0.4110882383783623,1,6.384233400051016,0.4437268135416722,,1.510461900033988,63   66   91   46,1,6.130687800003216,1,1.168993448253482,sub-06,,,6.384233400051016,18,F,R
36,34,do wah ditty.wav,7.758004535147392,0.4335702684575171,0,,0.4478413807918785,,1.656546399986837,8   34   68   97,1,4.473568100016564,0,1.177989129194325,sub-06,,,,18,F,R
37,78,oh susanna.wav,12.05800453514739,0.4295870566061848,1,6.117246200039517,0.4737852715835262,,0.9966846000170336,83    9   78  102,2,6.64156020001974,0,1.19517809653628,sub-06,,,6.117246200039517,18,F,R
38,86,peanuts.wav,10.50399092970522,0.4838607491814196,1,10.0188798000454,0.41778494140832,,3.557452900044154,90   86   84   88,3,7.730029099970125,0,1.001777227660331,sub-06,,,10.0188798000454,18,F,R
39,64,london bridge.wav,6.706984126984127,0.4024414392669149,0,,0.4667706883178205,,1.226138100028038,8   64   95   70,3,5.800505299994256,0,1.059541388976276,sub-06,,,,18,F,R
40,37,down in my heart.wav,8.388979591836735,0.40879986012354,0,,0.4262778362488089,,2.028805900015868,37   27  109  102,1,7.206451200006995,1,1.048696071146435,sub-06,,,,18,F,R
41,117,three blind mice.wav,13.92798185941043,0.4693409745572281,0,,0.423742158380918,,1.260905399976764,103  117   16   10,1,2.972750400018413,0,1.007769765004773,sub-06,,,,18,F,R
42,57,it's a small world.wav,9.291020408163265,0.494551212922933,0,,0.4054083556523633,,1.506480299984105,57   93   30  113,3,5.836965899972711,0,1.1664729708182,sub-06,,,,18,F,R
43,88,polly wolly doodle.wav,9.334013605442175,0.4925717128767596,1,3.910339299996849,0.4258152993088189,,8.497549399966374,10  113  110   88,2,3.910729800001718,0,1.059724831556216,sub-06,,,3.910339299996849,18,F,R
44,73,my bonnie lies over the ocean.wav,6.788979591836735,0.4523476697158921,0,,0.4742728255814785,,1.965846600010991,17   56   58   73,4,6.484132300014608,1,1.150689309536459,sub-06,,,,18,F,R
45,62,let it snow.wav,9.334013605442175,0.4492113563050416,0,,0.4246189817920972,,1.514231499982998,62   23   22   33,1,6.403348000021651,1,1.069808897719523,sub-06,,,,18,F,R
46,107,swing low sweet chariot.wav,9.66,0.4950904406754286,0,,0.4544863718293283,,1.669202599965502,52   19   90  107,3,5.655651100038085,0,1.008271476054012,sub-06,,,,18,F,R
47,106,super mario world.wav,12.28598639455782,0.4642764107739109,0,,0.478076804621579,,2.442395599966403,115    2   51  106,4,4.19138999999268,1,1.004969423042807,sub-06,,,,18,F,R
48,98,sesame street.wav,9.885986394557824,0.4270027507916155,0,,0.4288621753754456,,1.729078700009268,117   48   10   98,3,4.894273000012618,0,1.001343600574651,sub-06,,,,18,F,R
49,67,love me do.wav,12.46798185941043,0.4356308203889174,1,6.362805800046772,0.492853725370023,,13.88511670002481,82   67   99  106,1,7.068688099971041,0,1.16507863884605,sub-06,,,6.362805800046772,18,F,R
50,25,bye baby bunting.wav,6.319002267573696,0.4576197615575255,0,,0.4648376859913692,,3.09664070000872,25  101   23   29,2,3.013087400002405,0,1.019721198877577,sub-06,,,,18,F,R
51,103,smooth criminal.wav,8.348979591836734,0.488133026779721,0,,0.4892569137351117,,0.8996488000266254,8  106  103   70,4,4.373622100043576,0,1.127899494326978,sub-06,,,,18,F,R
52,75,my favorite things.wav,13.92698412698413,0.4287186969875725,0,,0.480376869306307,,1.289928400015924,86   11   75  101,3,3.85011110000778,1,1.054649980507107,sub-06,,,,18,F,R
53,21,blow the man down.wav,8.491020408163266,0.4207452034252918,0,,0.4452504705336214,,1.967960099980701,21   68  119   72,2,6.202390899998136,0,1.0897875938066,sub-06,,,,18,F,R
54,95,row your boat.wav,7.035011337868481,0.4937865957105772,1,5.141656100051478,0.4341508145836488,,2.462624900043011,95    4  100  107,1,3.506642899999861,1,1.005732505527749,sub-06,,,5.141656100051478,18,F,R
55,101,skip to my lou.wav,8.863990929705215,0.4219824098937934,0,,0.4712272647865361,,1.802441799954977,61   97  101  102,3,5.523407300002873,1,1.034317113185073,sub-06,,,,18,F,R
56,69,mary had a little lamb.wav,9.045986394557824,0.4441023646520505,0,,0.4740348731168433,,1.270889099978376,69   47   76  104,1,2.120139599952381,1,1.072348841921082,sub-06,,,,18,F,R
57,35,do your ears hang low.wav,9.661995464852607,0.4999683734055764,1,6.472570499987341,0.4035992777540482,,1.390222400019411,54  113   75   35,1,7.539989000011701,0,1.138679542013363,sub-06,,,6.472570499987341,18,F,R
58,32,daisy bell.wav,8.062993197278912,0.4272529788613098,0,,0.4878719441053156,,1.773577700019814,32    4  108    9,4,5.599887299991678,0,1.008765497557711,sub-06,,,,18,F,R
59,94,rock-a-bye baby.wav,13.92498866213152,0.432166137204506,0,,0.4747173512453664,,1.001463999971747,94   13    6   67,1,3.528231699950993,1,1.015423662529725,sub-06,,,,18,F,R
60,77,ob la di ob la da.wav,14.81401360544218,0.4498823383969036,1,9.445644100022037,0.4593905978750555,,1.883442900027148,110   40   77   23,2,4.691070700006094,0,1.114103833095927,sub-06,,,9.445644100022037,18,F,R
61,45,great escape.wav,15.75002267573696,0.4004937860401321,1,14.59631230001105,0.4937327466077656,,2.572938100027386,45  101  107  118,1,9.124365399999078,1,1.143783457163249,sub-06,,,14.59631230001105,18,F,R
62,92,ring around the rosie.wav,7.034013605442177,0.4072150080510534,1,5.640490200021304,0.4465558504002238,,1.441392099950463,22   92   84   37,2,2.718652300012764,1,1.102486517189359,sub-06,,,5.640490200021304,18,F,R
63,36,do-re-mi.wav,12.94399092970522,0.4510354322443788,0,,0.4669355033840183,,1.704477600054815,102   36   80   95,1,5.49928170000203,0,1.079198051998462,sub-06,,,,18,F,R
64,96,rubber duckie.wav,10.64399092970521,0.4188904165476284,0,,0.4114083988576743,,2.66266050003469,22  121   96   47,1,4.805594299978111,0,1.055679708403708,sub-06,,,,18,F,R
65,82,old mcdonald.wav,9.046984126984126,0.4665623452313019,1,8.417497299960814,0.4983306958270154,old macdonald,9.157935499970336,80   82   67   39,2,1.956181999994442,1,1.096448059194314,sub-06,,,8.417497299960814,18,F,R
66,52,hot cross buns.wav,6.46,0.4963904250536388,1,6.302574600034859,0.4474510586718022,,2.158243599988054,52   36   53  111,1,1.762375699996483,1,1.162021720782267,sub-06,,,6.302574600034859,18,F,R
67,114,the muffin man.wav,9.051020408163266,0.4512385564742583,1,8.38720860000467,0.4844262696117037,,1.457411199982744,114   21   27   95,3,9.14226090000011,0,1.147436774299605,sub-06,,,8.38720860000467,18,F,R
68,53,hush little baby.wav,9.372018140589567,0.4665844937729852,1,4.815885499992874,0.4073987316906234,mockingbird,2.872455499949865,31   86    7   53,4,3.189406000019517,1,1.106012857866177,sub-06,,,4.815885499992874,18,F,R
69,5,James Bond.wav,10.52199546485261,0.4855676018102267,0,,0.4069429196078327,,1.464007499977015,5   32   41   66,2,6.334604599978775,0,1.067261474937602,sub-06,,,,18,F,R
70,93,ring of fire.wav,9.04498866213152,0.493771330403016,0,,0.467751505446331,,2.598345000005793,18   72   17   93,4,3.890986100013833,1,1.105846438139265,sub-06,,,,18,F,R
71,68,love me tender.wav,9.331020408163266,0.4837292823962851,0,,0.4088142057891046,,1.230508900014684,79   10   68  114,4,4.358992800000124,0,1.194464638861645,sub-06,,,,18,F,R
72,48,heigh-ho.wav,10.50299319727891,0.4584696017686712,0,,0.4412171311263339,,0.999650300014764,28   48  120  106,3,5.083267499983776,0,1.098072774747769,sub-06,,,,18,F,R
1,90,popeye the sailorman.wav,7.546984126984127,0.4288470643069525,0,,0.4041859800592553,  ,5.627969699999085,55   15   58   90,2,8.78097940000589,0,1.128100429553354,sub-07,,,,23,F,R
2,120,yankee doodle.wav,8.572018140589568,0.4871961479429299,1,3.652450099994894,0.4837501820930881,,7.173952299999655,66   74   34  120,3,7.501377499997034,0,1.094859204424643,sub-07,,,3.652450099994894,23,F,R
3,75,my favorite things.wav,13.92698412698413,0.4714633274098088,0,,0.4301998966149822,,3.752960900004837,72   32   42   75,4,11.36020730000018,1,1.021175429332561,sub-07,,,,23,F,R
4,17,baby love.wav,7.219002267573696,0.4168006304652372,0,,0.4934576654289931,,2.164370799997414,58    4  112   17,2,3.677321799994388,0,1.173262630247594,sub-07,,,,23,F,R
5,121,you're a grand old flag.wav,9.33201814058957,0.4584347712241045,0,,0.4946006079930346,,1.549071099994762,95   89   21  121,3,5.813718299999891,0,1.131833817113813,sub-07,,,,23,F,R
6,8,a whole new world.wav,12.98798185941043,0.4274201448037618,0,,0.4123243018289825,,1.651240099999995,44   34   77    8,1,1.973351000000548,0,1.121075865999743,sub-07,,,,23,F,R
7,96,rubber duckie.wav,10.64399092970521,0.4953378071317477,0,,0.4660171356948497,,1.473783099994762,96  104   23   48,4,3.260899200002314,0,1.086540059732824,sub-07,,,,23,F,R
8,119,wouldn't it be nice.wav,8.018004535147393,0.413587552196366,0,,0.4709233213834417,,1.462541599998076,89  120   97  119,2,2.798949100004393,0,1.155851263137002,sub-07,,,,23,F,R
9,112,the brady bunch.wav,9.331020408163266,0.4102373659148225,0,,0.4086774883670049,,1.123042300001543,47   31   19  112,2,1.671729199995752,0,1.170619067380416,sub-07,,,,23,F,R
10,86,peanuts.wav,10.50399092970522,0.4875123763197718,0,,0.4458559461017284,,1.22913680000056,86   51   93   16,2,1.378072400002566,0,1.111485475098135,sub-07,,,,23,F,R
11,101,skip to my lou.wav,8.863990929705215,0.4836382882852834,1,5.350989200000186,0.4581069841420818,,2.849947200003953,101   39   56   49,2,5.787273499998264,0,1.103095937794756,sub-07,,,5.350989200000186,23,F,R
12,108,take me out to the ballgame.wav,6.194013605442177,0.4273562050394273,0,,0.4812519764325258,,1.363915000001725,13   74  116  108,2,2.315496700000949,0,1.067329947739051,sub-07,,,,23,F,R
13,13,america the beautiful.wav,9.33201814058957,0.4365030326072461,0,,0.4800908744275613,,1.283705299996655,13   10  113   29,1,3.252153200002795,1,1.046527591641637,sub-07,,,,23,F,R
14,116,this old man.wav,9.393015873015871,0.4504614100176281,1,8.675878800000646,0.4598831901860125,,1.335133599997789,81   29  116   79,1,4.083268899994437,0,1.174549438315522,sub-07,,,8.675878800000646,23,F,R
15,58,itsy bitsy spider.wav,9.802993197278912,0.4167857573369123,1,3.836242099998344,0.4267248022563853,,1.36328869999852,107   58   89   27,2,5.901843999999983,1,1.134257314531339,sub-07,,,3.836242099998344,23,F,R
16,51,home on the range.wav,13.08498866213152,0.4874290256606265,0,,0.4373291759991172,,1.509789600000659,41   51   63   11,2,5.399726900002861,1,1.166833250950364,sub-07,,,,23,F,R
17,15,another one bites the dust.wav,12.46897959183674,0.4179619035967096,0,,0.4945295356401777,,2.660631600003398,22   52   46   15,2,2.412256399999023,0,1.163848347064895,sub-07,,,,23,F,R
18,92,ring around the rosie.wav,7.034013605442177,0.4356997985882635,0,,0.4963886902542596,,1.244934000002104,92   45    6   91,1,3.509804100001929,1,1.1215403869787,sub-07,,,,23,F,R
19,93,ring of fire.wav,9.04498866213152,0.4844599668455453,0,,0.4742131706036802,  ,2.096325899998192,78   52   18   93,4,6.967461299995193,1,1.009633202711058,sub-07,,,,23,F,R
20,3,I think we're alone now.wav,6.298004535147392,0.4967368648793151,0,,0.417902349930162,,1.980530499997258,3   64   39   54,3,7.680217499997525,0,1.09180006828186,sub-07,,,,23,F,R
21,81,old king cole.wav,9.353015873015874,0.4201456587236589,1,7.071381200003088,0.4723110846440028,,2.582503700003144,81   74   80    6,2,5.934958100006043,0,1.00893425591151,sub-07,,,7.071381200003088,23,F,R
22,25,bye baby bunting.wav,6.319002267573696,0.4849988902346017,0,,0.4212877697724167,,1.585314199997811,13  120   25   86,3,5.780059299999266,1,1.020321783242297,sub-07,,,,23,F,R
23,89,pop goes the weasel.wav,7.075011337868481,0.4209369005027049,1,3.97961110000324,0.4140687546965228,,1.463709999996354,121   89   40   82,1,6.440157000004547,0,1.155255631923422,sub-07,,,3.97961110000324,23,F,R
24,88,polly wolly doodle.wav,9.334013605442175,0.445227242485922,1,4.261174499995832,0.4282867285119228,,1.196285600002739,9   50   27   88,2,6.516714700002922,0,1.100476799332255,sub-07,,,4.261174499995832,23,F,R
25,18,be kind to your web-footed friend.wav,6.993015873015873,0.4494155391398588,0,,0.4114982297104026,,1.951407199994719,82    9   18  119,2,1.837811599994893,0,1.036472705337979,sub-07,,,,23,F,R
26,36,do-re-mi.wav,12.94399092970522,0.4150875769841035,0,,0.4992029619599657,,0.7259869999979855,74   42    7   36,1,3.505731199998991,0,1.078212348780918,sub-07,,,,23,F,R
27,78,oh susanna.wav,12.05800453514739,0.403787572368744,1,5.801767500001006,0.450791589555989,,1.034806099996786,78   44   52   91,4,4.950310799998988,0,1.129706266731887,sub-07,,,5.801767500001006,23,F,R
28,62,let it snow.wav,9.334013605442175,0.4550537099408525,0,,0.4051634337496446,,0.68883790000109,62   57  120   75,1,6.228875599997991,1,1.104297728496421,sub-07,,,,23,F,R
29,77,ob la di ob la da.wav,14.81401360544218,0.4827373588889241,0,,0.4469287250901721,,1.078323000001546,77   78  105   67,2,1.974321200003033,0,1.088805335973052,sub-07,,,,23,F,R
30,55,in a gadda da vida.wav,8.306984126984126,0.4988223674346957,0,,0.4186641409256956,,1.237853199992969,80   55  117   89,1,2.203156199997466,0,1.103690431942621,sub-07,,,,23,F,R
31,43,get ready.wav,7.080997732426304,0.4422983624450711,0,,0.4119736012147798,,1.238407999997435,116   19  101   43,1,5.501651200000197,0,1.037493087097729,sub-07,,,,23,F,R
32,44,good night ladies.wav,6.378004535147392,0.4920204517999245,0,,0.4493277346746268,,1.154141500002879,67    2   44   74,4,4.823063800002274,0,1.191398001934709,sub-07,,,,23,F,R
33,46,happy birthday.wav,7.078004535147392,0.4434917798657414,1,2.894378900004085,0.4260831337738102,happy birthday song,22.6249403000038,97   46   59   81,2,1.719314699999813,1,1.059285082296997,sub-07,,,2.894378900004085,23,F,R
34,11,alouette.wav,5.946984126984127,0.4555643116906497,1,4.042000200002803,0.4133857732068197,,1.825157999999647,11   36   17  119,1,7.606196500004444,1,1.108225819989295,sub-07,,,4.042000200002803,23,F,R
35,27,can't help falling in love.wav,13.4990022675737,0.441906822007628,1,5.808154999998806,0.4413805006271427,,1.922077600000193,17   30   27  116,3,3.151090800005477,1,1.083309979716793,sub-07,,,5.808154999998806,23,F,R
36,20,bingo.wav,8.920997732426304,0.4005944555431361,1,3.939390500003356,0.4449873092646577,,1.101187200001732,20  117   82  108,2,4.958449300000211,0,1.022912492908066,sub-07,,,3.939390500003356,23,F,R
37,94,rock-a-bye baby.wav,13.92498866213152,0.4729100837108384,1,6.524967599994852,0.4621938317865747,,1.251564400001371,113   19   94   25,1,9.513808399999109,0,1.059181831041932,sub-07,,,6.524967599994852,23,F,R
38,64,london bridge.wav,6.706984126984127,0.443221234339033,1,2.521577100000286,0.4915013183998685,,1.134458499996981,15   64   57   36,2,2.77098329999717,1,1.158017911323082,sub-07,,,2.521577100000286,23,F,R
39,87,peter and the wolf.wav,10.82798185941043,0.4976992459114046,0,,0.4991442294301679,,1.540894300000218,103   87  116   14,2,3.837608100002399,1,1.082130116543918,sub-07,,,,23,F,R
40,82,old mcdonald.wav,9.046984126984126,0.4305530533706894,1,2.468783999996958,0.4772528359778412,,2.803954899995006,4   98   73   82,2,9.069523600002867,0,1.093907942591155,sub-07,,,2.468783999996958,23,F,R
41,83,on top of old smokey.wav,12.79700680272109,0.4814517223974926,0,,0.4647197132940545,,0.8963956000006874,10   37   21   83,2,2.527186999999685,0,1.040567116173521,sub-07,,,,23,F,R
42,102,smoke on the water.wav,7.838004535147392,0.4892763328396668,0,,0.4209665753064312,  ,3.245222000005015,32  113  102   28,2,3.307308700001158,0,1.013202534980968,sub-07,,,,23,F,R
43,107,swing low sweet chariot.wav,9.66,0.4916190240284624,1,6.797500400003628,0.4767620945038815,,1.465643400006229,107   80   95   70,2,4.437122100003762,0,1.094762706554941,sub-07,,,6.797500400003628,23,F,R
44,21,blow the man down.wav,8.491020408163266,0.4626128057048875,0,,0.4100581247735093,,1.433202000000165,21   96  119   67,1,3.3594987999968,1,1.157548691991957,sub-07,,,,23,F,R
45,106,super mario world.wav,12.28598639455782,0.4360862174669226,1,9.066683099998045,0.4780698572217072,,1.13767970000481,59   13   72  106,4,6.763491899997462,1,1.134391989408628,sub-07,,,9.066683099998045,23,F,R
46,111,the bare necessities.wav,8.511020408163265,0.4552565748404135,0,,0.4716831201147991,,1.05341480000061,108   74    3  111,2,4.453190400003223,0,1.096871963571179,sub-07,,,,23,F,R
47,48,heigh-ho.wav,10.50299319727891,0.480568805672963,0,,0.481216904029776,,1.058004000005894,48   78   46   69,4,4.120833499997389,0,1.141818514862036,sub-07,,,,23,F,R
48,104,star spangled banner.wav,12.83800453514739,0.4392583899804929,0,,0.4136553729954071,,1.068199099994672,15   35  104   24,2,8.86121319999802,0,1.186920981580506,sub-07,,,,23,F,R
49,71,mickey mouse march.wav,4.778004535147392,0.4928715656395798,1,4.360948900000949,0.4212717459631236,,0.9602056000003358,78   90   71  117,2,3.048828899998625,0,1.071863829555233,sub-07,,,4.360948900000949,23,F,R
50,30,clementine.wav,8.716009070294785,0.4732127286472148,1,5.108183199998166,0.4236908305873732,,1.38472929999989,90   30   69   75,3,7.262237599999935,0,1.185131439146582,sub-07,,,5.108183199998166,23,F,R
51,109,teddy bear picnic.wav,8.161995464852607,0.4792464473406571,0,,0.4047175236908,,1.642831800003478,78   17  109   26,3,5.346794399993087,1,1.091354036945061,sub-07,,,,23,F,R
52,26,camptown races.wav,8.305986394557824,0.4339499754836675,0,,0.4135648960080586,,0.8656162999977823,40   49   90   26,3,4.541552400005457,0,1.088757832856042,sub-07,,,,23,F,R
53,91,puff the magic dragon.wav,9.333015873015873,0.4689136823905053,0,,0.4706409965928902,,1.095867500000168,69   12   50   91,2,5.015377200004878,0,1.143507529808294,sub-07,,,,23,F,R
