trialNum,songNumber,songFileName,songDur,fixTime,responded,rt,postMusicTime,reply,promptRT,choicesMC,respMC,rtMC,outcomeMC,preFeedbackTime,participant_id,trial_index,note_count,trial_window_sec,note_rate,rt_numeric,promptRT_numeric,rtMC_numeric,datetime,age,sex,handedness,cch,session_date,session_month,session_weekday,global_field_power,delta_power,theta_power,alpha_power,beta_power,reply_present,valid_familiarity_rt,responded_label,trial_progress,age_zscore,song_name_clean,log_delta_power,log_theta_power,log_alpha_power,log_beta_power,participant_trial_count,participant_response_rate,participant_mc_accuracy,participant_median_rt,mean_global_field_power,mean_alpha_power,mean_beta_power,log_mean_alpha_power,log_mean_beta_power,song_sample_n,song_response_rate,song_mean_rt,song_median_rt,song_mc_accuracy,mean_note_rate,song_mean_alpha_power,song_mean_beta_power
64,52,hot cross buns.wav,6.46,0.4835184910210722,0,,0.4505520751997971,,1.465023400000064,89   52   39   22,3,6.338465599999836,0,1.092558024433967,sub-18,63,34,21.87999999999988,1.5539305301645423,,1.465023400000064,6.338465599999836,2024-05-29 13:18:30,19,M,R,N,2024-05-29,2024-05,Wednesday,33.48305318641548,8.884491354416997e-13,3.196525571640068e-13,1.2845357271591412e-12,1.4828125845465307e-13,False,False,Not familiar,0.9411764705882353,-0.6951868604382427,hot cross buns,-12.051367430919258,-12.49532181693706,-11.891253812073158,-12.828913736794131,68,0.0,0.16176470588235295,,47.370582599859695,5.379912411946779e-13,1.4316311852524356e-13,-12.269224794838786,-12.844168849933096,16,0.6875,3.947151754553984,3.600043999991613,0.8125,1.1229379017748022,8.700899672140564e-13,1.8653360040916574e-13
65,116,this old man.wav,9.393015873015871,0.4879940147091163,0,,0.4123409720947065,,1.167930000000524,26   64  116   58,2,3.784701399999904,0,1.175209833540499,sub-18,64,64,21.145999999999958,3.0265771304265643,,1.167930000000524,3.784701399999904,2024-05-29 13:18:30,19,M,R,N,2024-05-29,2024-05,Wednesday,37.67685678516118,2.8417875762427093e-11,1.5944644051503585e-12,3.6188222545141876e-13,2.2181212380610944e-13,False,False,Not familiar,0.9558823529411765,-0.6951868604382427,this old man,-10.546408388728585,-11.797385171509973,-12.441432747585198,-12.654014719872183,68,0.0,0.16176470588235295,,47.370582599859695,5.379912411946779e-13,1.4316311852524356e-13,-12.269224794838786,-12.844168849933096,20,0.95,4.164023610497105,3.952299900003709,0.5,1.1853571381095471,7.240563184053952e-13,1.691047637877708e-13
66,119,wouldn't it be nice.wav,8.018004535147393,0.4464700133759881,0,,0.4907871109880634,,1.167032599999402,106    6   89  119,3,8.990288500000133,0,1.105189588216409,sub-18,65,38,24.917000000000144,1.5250632098567156,,1.167032599999402,8.990288500000133,2024-05-29 13:18:30,19,M,R,N,2024-05-29,2024-05,Wednesday,49.49989103025388,2.8137905015699098e-12,7.050698755434484e-13,3.326665743069108e-13,1.4267170166009917e-13,False,False,Not familiar,0.9705882352941176,-0.6951868604382427,wouldn't it be nice,-11.550708240731813,-12.151767840371509,-12.477990834007455,-12.84566215885173,68,0.0,0.16176470588235295,,47.370582599859695,5.379912411946779e-13,1.4316311852524356e-13,-12.269224794838786,-12.844168849933096,16,0.3125,4.817745979997563,5.566755400010152,0.625,1.4991478565517324,7.065469974555309e-13,2.6273703167196637e-13
67,28,chicken dance.wav,5.946984126984127,0.4660971505388192,0,,0.4412606664517961,,2.15056099999947,120   87   28   92,1,5.298121099999662,0,1.067281451496593,sub-18,66,50,20.214999999999918,2.473410833539461,,2.15056099999947,5.298121099999662,2024-05-29 13:18:30,19,M,R,N,2024-05-29,2024-05,Wednesday,34.99575449731015,8.92025305611716e-13,3.133949689370169e-13,2.4841956986450553e-13,1.0667285993350837e-13,False,False,Not familiar,0.9852941176470589,-0.6951868604382427,chicken dance,-12.04962282507271,-12.50390797972585,-12.604814194528512,-12.971946061179137,68,0.0,0.16176470588235295,,47.370582599859695,5.379912411946779e-13,1.4316311852524356e-13,-12.269224794838786,-12.844168849933096,17,0.8823529411764706,2.7855082333281946,2.788717499934137,0.7647058823529411,1.66871786403528,5.68050050914643e-13,2.9742125699954077e-13
68,32,daisy bell.wav,8.062993197278912,0.4857716947028054,0,,0.4094999633449655,,1.180869599999824,77   32   58   31,1,8.153201699999954,0,1.049341602289226,sub-18,67,40,19.983999999999924,2.0016012810248274,,1.180869599999824,8.153201699999954,2024-05-29 13:18:30,19,M,R,N,2024-05-29,2024-05,Wednesday,36.782783910103724,5.351251750892941e-11,2.991338380737741e-12,3.6947832653581403e-13,1.3601890395910763e-13,False,False,Not familiar,1.0,-0.6951868604382427,daisy bell,-10.27154461705943,-11.52413445671961,-12.432411032078265,-12.866400729022477,68,0.0,0.16176470588235295,,47.370582599859695,5.379912411946779e-13,1.4316311852524356e-13,-12.269224794838786,-12.844168849933096,24,0.5833333333333334,4.802521357140255,4.684906549999141,0.4166666666666667,1.4468251615379586,8.952835082677257e-13,1.6993285482471095e-13
1,101,skip to my lou.wav,8.863990929705215,0.4156065974597638,1,5.385022200003732,0.4612963403811423,the morning ,28.80384329998924,120  101   49  111,2,7.154442599989125,1,1.119695863021295,sub-19,0,32,69.62500000000003,0.45960502692998184,5.385022200003732,28.80384329998924,7.154442599989125,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,30.437300985095952,1.9561993677793176e-12,1.1283221218416629e-12,7.165415026351494e-13,2.984996244719907e-13,True,True,Familiar,0.016129032258064516,0.15957810787389587,skip to my lou,-11.708586885788643,-11.947566897012967,-12.144758649867576,-12.525056210899251,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,17,0.7647058823529411,4.133029453849024,3.311875400017016,0.7058823529411765,1.2787450259991195,5.653563296788205e-13,1.7983070622181218e-13
2,54,if you're happy and you know it.wav,9.09002267573696,0.4938386960012087,1,5.544141100006527,0.4691677408140848,,17.55068010000105,27   54   77   45,2,5.35046840000723,1,1.0701903350964,sub-19,1,58,37.214,1.5585532326543774,5.544141100006527,17.55068010000105,5.35046840000723,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,17.565860178430015,1.2932008936902508e-12,1.6825332965265295e-12,7.241363183543434e-13,1.9377471797539518e-13,False,True,Familiar,0.03225806451612903,0.15957810787389587,if you're happy and you know it,-11.888334003933192,-11.774036332539556,-12.140179670354899,-12.712702886521697,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,17,0.8235294117647058,4.117880428563304,4.111540900004911,0.8823529411764706,2.3951091740183013,4.718524528510035e-13,1.6861530641848386e-13
3,10,all my loving.wav,11.52498866213152,0.476935298762304,1,5.1155768000026,0.459992355015518,close your eyes,6.035715599995456,112   10   80   29,2,9.905727400007892,1,1.178956737940932,sub-19,2,22,28.650999999999954,0.7678615057066084,5.1155768000026,6.035715599995456,9.905727400007892,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,13.84065858769401,1.6178392741044517e-12,9.608043123492392e-13,1.2591346945241225e-12,1.4985182039848647e-13,True,True,Familiar,0.04838709677419355,0.15957810787389587,all my loving,-11.791064626009726,-12.01736505636985,-11.899927809241124,-12.824337976881063,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,19,0.10526315789473684,3.9201895000514924,3.9201895000514924,0.47368421052631576,1.5405726230283956,6.612543469560899e-13,1.814187662180952e-13
4,7,a spoonful of sugar.wav,8.531020408163265,0.4926509119326999,0,,0.4685320752154913,,8.854740099995979,36   20   40    7,4,7.686199700008729,1,1.109611165351764,sub-19,3,32,33.245000000000005,0.9625507595127085,,8.854740099995979,7.686199700008729,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,25.03391755081214,1.877110893453337e-12,1.9651985904918066e-12,3.7983309587772185e-12,2.110521402546401e-13,False,False,Not familiar,0.06451612903225806,0.15957810787389587,a spoonful of sugar,-11.726510069950706,-11.706593556028082,-11.420407196705753,-12.67561023935858,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,14,0.42857142857142855,4.491723066681819,3.9274042499991992,0.5714285714285714,1.231122270495092,7.944461384017824e-13,1.736390951999439e-13
5,65,louie louie.wav,8.860997732426304,0.4873584235148063,0,,0.4682945304255671,,7.235989699998754,65   87  101   11,2,8.215624499993282,0,1.161418734981948,sub-19,4,42,32.43299999999999,1.2949773378965872,,7.235989699998754,8.215624499993282,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,16.217919832087876,1.167413919494549e-12,9.692629744081732e-13,1.234804536722304e-12,3.514693218621344e-13,False,False,Not familiar,0.08064516129032258,0.15957810787389587,louie louie,-11.932775132746235,-12.013558376881328,-11.908401783571346,-12.45411257655437,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,16,0.125,3.943322199978866,3.943322199978866,0.3125,1.6831035162380563,6.869833733563681e-13,1.8911943003254986e-13
6,72,muppet show.wav,8.53201814058957,0.4828957667093898,0,,0.4679883518982096,,6.632233599986648,12   72   28  107,3,11.70626410000841,0,1.182000127671102,sub-19,5,54,34.78800000000001,1.5522593997930316,,6.632233599986648,11.70626410000841,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,12.820060272723733,2.3701492222866375e-12,1.3907678154153307e-12,2.0004730207602304e-12,3.372732986626242e-13,False,False,Not familiar,0.0967741935483871,0.15957810787389587,muppet show,-11.625224310371522,-11.856745368139235,-11.698867301327708,-12.4720180397847,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,20,0.2,2.882743725000182,2.9064976000081515,0.5,1.9220868452394133,6.153686174849295e-13,2.0952636945077633e-13
7,27,can't help falling in love.wav,13.4990022675737,0.4210602649949329,1,8.085418899994693,0.4415328366844388,falling in love,10.35544239998853,27  120    8   11,1,1.676251299999421,1,1.170548589132589,sub-19,6,22,29.662000000000035,0.7416897039983809,8.085418899994693,10.35544239998853,1.676251299999421,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,15.520671002236888,1.6757431556513806e-11,3.0244722350073236e-12,4.8369279602190306e-12,3.059639917401139e-13,True,True,Familiar,0.11290322580645161,0.15957810787389587,can't help falling in love,-10.775792545748294,-11.519350398010145,-11.315430380817528,-12.514329681716944,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,16,0.4375,7.6714768571265655,8.085418899994693,0.625,1.057690390326194,9.746331026732089e-13,1.7856867578321017e-13
8,89,pop goes the weasel.wav,7.075011337868481,0.4344513063763185,1,3.385892799997237,0.4442757417961173,pop goes the weasel,24.63518859999022,89   75  105   64,1,3.340570599990315,1,1.199611625830514,sub-19,7,32,39.26399999999995,0.8149959250203759,3.385892799997237,24.63518859999022,3.340570599990315,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,14.378366673370088,1.4727249245245699e-12,1.4705312113131062e-12,7.037318301749349e-12,4.663307324488631e-13,True,True,Familiar,0.12903225806451613,0.15957810787389587,pop goes the weasel,-11.83187836308073,-11.832525753368945,-11.152592805151798,-12.331305962428528,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,16,0.875,3.003007885706211,2.9835551000287523,0.875,1.4546941458343579,1.0317009072613556e-12,2.6983533302073673e-13
9,103,smooth criminal.wav,8.348979591836734,0.4201124550675924,1,6.892307000001892,0.4932340001427874,,8.638438900001347,41   52  103  100,1,6.076787600002717,0,1.100541188277337,sub-19,8,64,32.694000000000074,1.9575457270447132,6.892307000001892,8.638438900001347,6.076787600002717,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,16.142848520544522,1.907000388646941e-12,1.2949970359383847e-12,2.2410753126788957e-12,3.315433483678019e-13,False,True,Familiar,0.14516129032258066,0.15957810787389587,smooth criminal,-11.71964921844471,-11.887731225619081,-11.649543548493376,-12.47945968075495,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,16,0.625,3.6775933200042346,3.478685950009094,0.625,2.0112271080238253,6.972387473345447e-13,1.9764472973908411e-13
10,13,america the beautiful.wav,9.33201814058957,0.4352668444154766,0,,0.4049526424620747,,10.48329260000901,93   13    1   63,3,6.915551500002039,0,1.190286297568714,sub-19,9,56,34.785999999999945,1.609843040303573,,10.48329260000901,6.915551500002039,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,15.863550569045701,1.6268607755958768e-12,1.3508412675460544e-12,9.472909318009407e-12,3.3846369689959567e-13,False,False,Not familiar,0.16129032258064516,0.15957810787389587,america the beautiful,-11.788649611769724,-11.869395680348017,-11.023516620076487,-12.470487906245255,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,22,0.22727272727272727,6.490809019997323,6.234506400011014,0.22727272727272727,2.1260513528321785,1.1039491404585553e-12,2.0907464233915601e-13
11,31,copacabana.wav,9.372018140589567,0.4110572476965068,0,,0.4190309859088597,,7.672661599994171,87   61   31    5,2,8.538856200000737,0,1.166240192078588,sub-19,10,56,33.45100000000002,1.6740904606738203,,7.672661599994171,8.538856200000737,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,15.976542536084295,1.1090468933955838e-12,1.5916250797682652e-12,9.295888365674621e-12,2.5605714835891617e-13,False,False,Not familiar,0.1774193548387097,0.15957810787389587,copacabana,-11.955050090359064,-11.79815922614845,-11.031709100364955,-12.591663095441781,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,16,0.375,4.954442433356841,4.09052175004399,0.625,1.8434098475246044,1.1755947872501698e-12,2.001354414801353e-13
12,36,do-re-mi.wav,12.94399092970522,0.4070776568241362,1,3.834377200008021,0.4177039390355398,pocket full of sun,13.31377140000404,101   36   52   95,1,8.906014899999718,0,1.085616760827488,sub-19,11,16,34.322,0.4661732999242468,3.834377200008021,13.31377140000404,8.906014899999718,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,13.079393466944566,2.7465799254059992e-12,1.5558818612425565e-12,5.2442060486605434e-12,3.413889071020344e-13,True,True,Familiar,0.1935483870967742,0.15957810787389587,do-re-mi,-11.561207758500355,-11.808023382255255,-11.280320252901427,-12.466750594711161,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,19,0.631578947368421,4.112124158327258,3.8408767500004615,0.42105263157894735,1.093541061654281,7.209138760939492e-13,1.802820147316661e-13
13,100,shoo fly.wav,9.372018140589567,0.4283801339163366,0,,0.4587862229338015,,6.840674599996419,100   23   65    6,3,7.835669500011136,0,1.067528744320981,sub-19,12,50,32.138000000000034,1.5557906528097563,,6.840674599996419,7.835669500011136,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,15.687688693893323,5.943562361461923e-13,1.9154134323837366e-12,7.710125959750902e-12,3.797223791109304e-13,False,False,Not familiar,0.20967741935483872,0.15957810787389587,shoo fly,-12.22595317619893,-11.71773747129125,-11.11293852685463,-12.420533806763334,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,16,0.5625,4.633306733368146,4.469525699998485,0.5,1.419754483767859,1.1697213695259772e-12,2.4818759729200207e-13
14,2,I think I love you.wav,9.272018140589568,0.4642608761317393,0,,0.4147983166938025,,6.470606900009443,111    2   70   47,4,8.067360000000917,0,1.059967408992553,sub-19,13,28,30.945999999999913,0.9048019130097615,,6.470606900009443,8.067360000000917,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,16.21309858243413,1.8181004487884578e-12,3.152433805315592e-12,1.2035156368919694e-11,7.62070277003255e-13,False,False,Not familiar,0.22580645161290322,0.15957810787389587,I think I love you,-11.740382125982363,-11.50135402395805,-10.919548262703634,-12.118004976813447,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,17,0.17647058823529413,5.931036833358424,5.875756100052968,0.17647058823529413,1.0743725757823062,1.2670016999728514e-12,2.1532889185297698e-13
15,67,love me do.wav,12.46798185941043,0.4770091297129611,0,,0.4885031688701365,,18.67464319999272,115   67   10   64,2,5.11897909999243,1,1.175934860603453,sub-19,14,68,44.680000000000064,1.5219337511190667,,18.67464319999272,5.11897909999243,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,13.974266910953336,9.291612908722003e-13,6.274299028337051e-13,5.902216962052506e-12,2.7466746159145643e-13,False,False,Not familiar,0.24193548387096775,0.15957810787389587,love me do,-12.031908891328515,-12.202434786999127,-11.22898483013082,-12.561192786113747,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,19,0.47368421052631576,5.897464988881337,6.235104600000341,0.631578947368421,1.7650586016133918,9.241744387877272e-13,1.8226724442361925e-13
16,116,this old man.wav,9.393015873015871,0.4670512190633271,1,2.743699400001788,0.4372211373506821,this old man,19.05416319999495,71   12   96  116,4,3.191645699989749,1,1.018654400553761,sub-19,15,16,32.86699999999996,0.4868104785955523,2.743699400001788,19.05416319999495,3.191645699989749,2024-05-30 11:16:53,24,F,R,N,2024-05-30,2024-05,Thursday,14.229660225503698,8.016976897505558e-13,7.635115496714139e-13,3.866417871128059e-12,2.5599641522187584e-13,True,True,Familiar,0.25806451612903225,0.15957810787389587,this old man,-12.095989367905707,-12.117184388966926,-11.412691210494263,-12.591766116173536,62,0.5483870967741935,0.3870967741935484,4.438272050007072,15.309439237828656,5.923628553936893e-12,3.557897016398183e-13,-11.22741218209431,-12.44880662675723,20,0.95,4.164023610497105,3.952299900003709,0.5,1.1853571381095471,7.240563184053952e-13,1.691047637877708e-13
