participant_id,trial_index,global_field_power,delta_power,theta_power,alpha_power,beta_power
sub-03,76,17.452439038450226,1.049481223169396e-12,6.16322676034635e-13,3.5960274377577715e-12,1.8565693704188137e-13
sub-03,77,19.695167884512163,1.1361606135193802e-12,1.2444647236431944e-12,1.732097766067454e-12,2.854743302324874e-13
sub-03,78,18.538274091617286,8.098693155461262e-13,3.689203492756788e-13,1.8041426869619468e-12,2.8000876891860457e-13
sub-03,79,21.177283219289254,9.660142092200942e-13,2.551050415348706e-13,1.7242294110455082e-12,1.657945640522399e-13
sub-03,80,17.759614146184227,1.4397018151679102e-12,4.743610805681841e-13,1.827714758351218e-12,1.913376563216186e-13
sub-03,81,17.96943468596808,1.1553925238570883e-12,1.4652180105145348e-12,3.98575665245271e-12,3.122274981526582e-13
sub-03,82,22.89174723609261,1.6813384329341176e-12,4.810319718230529e-13,2.7761178452576957e-12,2.7695904535119015e-13
sub-03,83,16.50563653639024,1.2404284468818794e-12,3.955737300918497e-13,1.0235184783113474e-12,1.9627632215816092e-13
sub-03,84,18.01833244794546,1.2024952135735811e-12,8.039505997213377e-13,3.505772214078581e-12,2.1966562227207606e-13
sub-03,85,19.12116728619911,1.3559453676986305e-12,4.857419218082809e-13,3.5186671308824887e-13,1.5478814921014524e-13
sub-03,86,24.362799186686388,9.642734716288534e-13,4.945214122088616e-13,4.613854119549283e-13,1.6749886106505092e-13
sub-03,87,17.773355049866197,1.366986475450468e-12,8.461138963263013e-13,3.456281376242156e-12,2.7129434379214843e-13
sub-03,88,18.092859183604403,1.4188557773091614e-12,3.9891795175468097e-13,1.192292602104449e-12,1.991655172196654e-13
sub-03,89,20.72450025052797,3.5393764953204274e-12,1.0292989905076621e-12,5.791295342529764e-13,2.1982997717056784e-13
sub-03,90,19.163555233392028,1.6431598642448944e-12,7.952211643235899e-13,1.7959056479064084e-12,2.13139840820048e-13
sub-03,91,23.152367923599268,1.225736535025869e-12,6.324100797547935e-13,6.661614510004462e-13,2.0698584118951273e-13
sub-03,92,23.968202592054816,2.184722903226089e-12,4.65510573648339e-13,9.093019589596166e-13,1.6083842944870804e-13
sub-03,93,27.099909218653465,6.586860023669255e-13,4.69189636476599e-13,3.979631044111105e-13,1.864096100441121e-13
sub-03,94,20.739513955421376,1.631317429417897e-12,9.616309587749035e-13,2.569907644057419e-12,3.325490015471859e-13
sub-03,95,17.069218879983232,1.2939298301879983e-12,7.078630414589319e-13,1.849961733952176e-12,1.3817431628304956e-13
sub-03,96,20.77868022767217,1.682589807895879e-12,5.620265081441166e-13,5.787999025090338e-13,1.953120497717608e-13
sub-03,97,23.401897950686863,1.1204706012617712e-12,4.0433774814213506e-13,7.406844776169143e-13,2.4621852023112594e-13
sub-03,98,23.084385777788793,1.4700142655231544e-12,6.766035572818341e-13,6.767347640161282e-13,2.207375193865635e-13
sub-03,99,23.609022054061583,1.1717157927180605e-12,4.658218006482614e-13,9.65118280468535e-13,1.8066380899004702e-13
sub-03,100,15.798458417886767,1.0739150046000359e-12,4.743415655491334e-13,8.496799566592741e-13,1.347840647611305e-13
sub-04,0,20.748749291250313,9.742633149773551e-12,8.141021437607273e-13,1.1365398414312726e-13,9.812070251108741e-14
sub-04,1,20.083232568499845,1.847191327687434e-12,3.0168715549747857e-13,1.4734403775165497e-13,8.482310332161701e-14
sub-04,2,19.67331634317957,1.4846192746597284e-12,3.2516656332028726e-13,1.413208090719037e-13,1.11427170653622e-13
sub-04,3,22.136171079980954,4.578887632740756e-12,5.158272712146751e-13,1.6320774633557672e-13,9.424986665053013e-14
sub-04,4,18.27013989676247,1.0986593700120944e-12,2.4325520712094e-13,1.4920264877911236e-13,9.290447065360007e-14
sub-04,5,21.04318077996308,8.766539844953031e-13,3.252900882886779e-13,1.7626533983172637e-13,8.14598737608498e-14
sub-04,6,16.789390580977432,1.7230452358143979e-12,3.353450878758049e-13,1.4246857083218317e-13,9.90843435268297e-14
sub-04,7,16.47701363790218,1.0763510376389816e-12,4.314939448673554e-13,1.1704148838059738e-13,9.545288317636441e-14
sub-04,8,19.068119280415747,9.299939722779587e-13,5.905273799355772e-13,1.5880971285343078e-13,1.2417176061303537e-13
sub-04,9,20.216130675292927,1.563211996434979e-12,1.2446482918933737e-12,1.892276649863095e-13,1.032080105314043e-13
sub-04,10,17.15966952215226,9.130907924374523e-13,2.838280636987047e-13,9.825230635756635e-14,9.155456652040885e-14
sub-04,11,18.481355775716253,2.0230731051756307e-12,4.4396564296998003e-13,1.1594748439111469e-13,1.0657587688529839e-13
sub-04,12,18.97894721646686,2.0310605520108134e-12,4.848423077248597e-13,1.0153425742163353e-13,1.0460485316782892e-13
sub-04,13,14.377921548277342,2.4425755802821954e-12,1.0448232596397196e-12,1.6772988622848155e-13,1.3723434521283258e-13
sub-04,14,19.282554486692998,1.8577980051150245e-12,4.60973941127864e-13,1.0814598246002074e-13,1.220434034668347e-13
sub-04,15,20.56734644174793,1.548757605321633e-12,4.458611546702448e-13,1.483215769852426e-13,1.2060147084223668e-13
sub-04,16,20.14236098446378,2.171087565287942e-12,8.029627725272511e-13,1.7113911670160208e-13,1.324412787857045e-13
sub-04,17,20.578071063134402,4.691904437733626e-12,8.733364328493777e-13,1.7050688690152707e-13,1.0673250704511063e-13
sub-04,18,16.134141425674354,1.701994707033336e-12,5.358295098064163e-13,1.3116846253556463e-13,1.1644541618217577e-13
sub-04,19,16.466240037267553,8.000577596298517e-13,5.955010283997546e-13,1.4712312991421297e-13,1.1828403445270778e-13
sub-04,20,19.515461081343467,3.686098556530695e-12,9.357552862537273e-13,1.962431647588032e-13,1.1346435853784905e-13
sub-04,21,13.67238118314864,1.5519167561892532e-12,5.353728603506435e-13,1.4751126631690724e-13,1.222672882493368e-13
sub-04,22,17.01649975965679,1.9810844825834792e-12,5.711685293932185e-13,1.3144106544937733e-13,2.0051523124820292e-13
sub-04,23,19.96542672491796,1.0655559488775919e-12,2.777501366046507e-13,2.2425682368924286e-13,1.0881733555085028e-13
sub-04,24,17.61106467956458,1.9145698041589388e-12,2.382408442652498e-13,1.1132216580237351e-13,1.2680603810928418e-13
sub-04,25,15.0237173386423,1.590208298987736e-12,3.795711638115793e-13,2.2194377591505037e-13,1.50318059845371e-13
sub-04,26,20.377384492460333,5.405397826796283e-12,3.888772763065227e-13,1.8808330286501028e-13,1.3566602738857358e-13
sub-04,27,18.75652906293306,1.3994393617540489e-12,9.651635065176982e-13,1.702938598756143e-13,1.4681859027271645e-13
sub-04,28,19.620083912133328,3.4662319407071018e-12,9.398295138824977e-13,1.4996485083822751e-13,1.6379602085996855e-13
sub-04,29,15.23122325750055,1.1685262533326666e-12,2.6019028233283257e-13,1.0884944846790388e-13,1.276764556747217e-13
sub-04,30,18.627962422257372,3.0123347096301048e-12,2.2625062232359566e-13,1.063680543299661e-13,9.952597431353072e-14
sub-04,31,23.598223552268777,1.6645093187330585e-12,6.746590808527434e-13,1.5665726591529975e-13,1.1842297303940556e-13
sub-04,32,16.027794669574455,8.523909810874798e-13,7.329593233564318e-13,2.293056310314964e-13,1.378350814511609e-13
sub-04,33,29.86116705815367,1.4363935745676044e-12,4.0487709288344624e-13,1.5340572485977426e-13,1.406747030990237e-13
sub-04,34,22.396906711360977,3.0391531060655076e-12,4.99308342175599e-13,1.5087209812789405e-13,1.1528368499498969e-13
sub-04,35,16.252433849668012,2.193571929971463e-12,3.220448660053672e-13,9.14179225256226e-14,1.275335469721991e-13
sub-04,36,18.16723640501467,9.450690492298696e-13,5.339084413716374e-13,1.4066576313556332e-13,1.368004313741012e-13
sub-04,37,15.353366864722188,1.0183006782143774e-12,6.134789060801878e-13,2.055581259476303e-13,1.2343116801680541e-13
sub-04,38,24.236952678801387,6.460717731184727e-13,1.9723604553332498e-13,1.4770261926012052e-13,1.1650374790454068e-13
sub-04,39,21.354495431323304,1.2913288580821453e-12,7.847810202444383e-13,1.40258332753722e-13,1.2978804813103163e-13
sub-04,40,19.152760049512572,1.3288521034038274e-12,2.593728324722069e-13,1.2062905957684267e-13,1.1595577194867347e-13
sub-04,41,14.6897499864814,2.1535084090588734e-12,4.929248094663009e-13,1.507406872190119e-13,1.3597153106356857e-13
sub-04,42,15.626664773022684,1.225449747556428e-12,5.306534552881456e-13,1.543571190137205e-13,1.2595868898315168e-13
sub-04,43,18.119074951187187,1.7487896774910773e-12,5.039839004246507e-13,8.252277924647995e-14,1.2244044530744095e-13
sub-04,44,26.11422498699821,2.3205968051972547e-12,8.891500406811139e-13,1.4523881181743788e-13,5.79522210756619e-14
sub-04,45,15.11880297428266,1.5627554995722666e-12,4.834769505313407e-13,1.5357208619930952e-13,6.19548652382102e-14
sub-04,46,20.12855837401583,1.8107210452916829e-12,6.566282165899324e-13,1.435760419115251e-13,8.969659747755015e-14
sub-04,47,17.705851296762507,1.0154520259814712e-12,3.525304626533484e-13,1.348295835357512e-13,9.885543000334025e-14
sub-04,48,21.471551659853027,1.1573610570356829e-12,5.611778733599569e-13,1.5632470249189502e-13,9.513072264124481e-14
sub-04,49,17.702709804091466,1.3696362218227014e-12,6.047860636878956e-13,1.5033180115849402e-13,1.158852744755008e-13
sub-04,50,12.601911504825466,3.0939807648979164e-12,8.276852378229629e-13,1.8664801641136973e-13,1.1236409348695329e-13
sub-04,51,14.011124810743235,1.202360096636264e-12,3.661426838932238e-13,2.1636010877729598e-13,1.0647332882182158e-13
sub-04,52,16.973841900621434,1.2945179942687847e-12,8.103210642331491e-13,2.3506643970902777e-13,1.253966925261754e-13
sub-04,53,18.75274787032713,1.0876213970257533e-12,7.348878672227749e-13,1.1894222662287128e-13,8.649852829430725e-14
sub-04,54,14.484050880081316,1.248546673201375e-12,3.606868567366118e-13,9.962374702153599e-14,1.0305328178421274e-13
sub-04,55,16.11551639139957,3.622955994134236e-12,3.6328463823664416e-13,1.167671365292399e-13,1.1459554389279368e-13
sub-04,56,17.609798263682894,1.1014774583116756e-12,4.907561842139082e-13,1.016024426006563e-13,8.981231723413047e-14
sub-04,57,20.410485621567833,2.694480439947369e-12,7.286558953133829e-13,1.8123422896719105e-13,1.1088286483915819e-13
sub-04,58,16.028796601664617,9.163391797050225e-13,3.9844991509463115e-13,1.8920731523266272e-13,9.271576472999242e-14
sub-04,59,15.92988769486754,1.3427299606358863e-12,3.877959808697837e-13,1.2710728792951404e-13,9.057470390828492e-14
sub-04,60,14.04473800743142,2.02668268298553e-12,3.8816111233433837e-13,8.457048912074366e-14,9.709596076735495e-14
sub-04,61,16.857835870160976,1.845642905834395e-12,3.9763130204277926e-13,1.1184958616076714e-13,8.464510774482665e-14
sub-04,62,14.577050251386714,9.141048609458059e-13,5.155825356718246e-13,2.425270438899774e-13,7.378430097171242e-14
sub-04,63,16.402660092363828,2.0975872304812043e-12,6.790978644032967e-13,1.5686973583455687e-13,8.438666884269272e-14
sub-04,64,13.416641002786454,2.7034840760528414e-12,2.579971318995988e-13,1.288668393562859e-13,1.284140895457159e-13
sub-04,65,13.51314053548905,2.6758817446197373e-12,2.603251541043306e-13,1.8210757021173485e-13,1.0674750213537563e-13
sub-04,66,14.20724639841757,9.921034631938062e-13,4.077239129028902e-13,1.1950408601056504e-13,9.344953867346516e-14
sub-04,67,17.9196493806771,9.251002908929108e-13,2.461250458511874e-13,1.421654588429559e-13,1.1336677222450044e-13
sub-04,68,15.51053639282936,1.367916981545297e-12,4.1068765468427196e-13,1.1061900108174958e-13,1.1221766559219057e-13
sub-04,69,16.18268419282479,7.029380140167944e-13,2.5402513199140737e-13,9.379638127267315e-14,9.22622017051125e-14
sub-04,70,16.4500514914556,5.88461524052192e-13,3.782801298455234e-13,8.180755414035342e-14,7.448025865024309e-14
sub-04,71,15.242608879947166,9.84693473307605e-13,5.648131130617114e-13,1.1429642235460808e-13,9.276719192999277e-14
sub-04,72,15.345620994774704,1.7721891444639737e-12,3.265744604515515e-13,1.5041558165406206e-13,8.76594285037423e-14
sub-04,73,14.098904516921063,3.3955408700342405e-12,5.406791268431329e-13,1.0937269708651557e-13,8.688722743960003e-14
sub-04,74,14.556512589424798,4.646756798169922e-12,3.2998197649154357e-13,1.1889537503469767e-13,8.487430885767755e-14
sub-04,75,17.34821319435648,1.2977897336889401e-12,3.306944216087866e-13,9.87424650295088e-14,7.607055202954625e-14
sub-04,76,16.073038292084945,2.516214810834559e-12,5.156799732754203e-13,1.8335592345946755e-13,8.344348500850634e-14
sub-04,77,15.451206495788997,5.891258032366161e-12,1.0071198159194557e-12,1.441738026708086e-13,9.267656418376463e-14
sub-05,0,15.378789993137666,3.920210453984471e-12,7.356360659947909e-13,3.943268290619904e-13,1.0551088430482638e-13
sub-05,1,14.51439433728039,2.6085198758003176e-12,4.878111184253775e-13,2.417066518051334e-13,9.86404642952059e-14
sub-05,2,17.99378065686954,2.370417789575837e-12,6.071503452646467e-13,4.165256184976068e-13,1.5952080023100994e-13
sub-05,3,14.811027965302099,1.0693620662059202e-12,3.5906384611782973e-13,1.3958074545363726e-13,1.4718397202000943e-13
sub-05,4,12.84401364960601,2.489807508023705e-12,7.454825431621151e-13,4.073506760535272e-13,1.625876146746454e-13
sub-05,5,11.351553193145605,9.397664872168976e-13,4.046293932604881e-13,2.9524770109334214e-13,1.267380886115243e-13
sub-05,6,12.780845760440688,2.158856332752044e-12,4.907811862716624e-13,2.7596036037894076e-13,1.1718154310612655e-13
sub-05,7,13.870858282427251,1.1663579529245876e-12,6.269553135916877e-13,2.2690177646505103e-13,1.4171294969879569e-13
sub-05,8,17.636858659736394,2.5402165061912403e-12,4.724897752582056e-13,3.0792100062613315e-13,1.5001350002103059e-13
sub-05,9,14.25991053787056,1.0160031984554294e-12,6.232151918204408e-13,2.1251634972948665e-13,1.4489932550372809e-13
sub-05,10,12.758930355262235,8.725262011326452e-13,6.177909796481897e-13,5.381118865679436e-13,1.8529736344556753e-13
sub-05,11,11.314418607257338,8.379512910046272e-13,3.048400730438915e-13,2.2061478241041466e-13,1.9595479141080136e-13
sub-05,12,15.008790338954846,2.339264776486265e-12,8.513377594989358e-13,2.729553677228856e-13,1.9177096190347272e-13
sub-05,13,13.761398429785686,1.1320311217638663e-12,3.5054926378931324e-13,1.6814171356962194e-13,1.490186012769717e-13
sub-05,14,11.977510407935954,3.0177384734162807e-12,8.993096582949589e-13,2.577473597036325e-13,2.2820506390146925e-13
sub-05,15,14.994875824291308,2.906509569246847e-12,5.2029549473733e-13,2.717493078185081e-13,2.181542263915326e-13
sub-05,16,14.742361822913312,6.3862028990297e-13,6.608415626898794e-13,2.516908821238492e-13,1.5745019367459915e-13
sub-05,17,14.413614666638745,1.5646148668979035e-12,2.322985690707607e-13,1.4388984895440339e-13,1.6994831290299325e-13
sub-05,18,13.641507046617763,1.7160630251431873e-12,6.909673050022207e-13,2.1072882130765508e-13,1.5745563000122823e-13
sub-05,19,15.187681795008466,4.319755301102516e-12,5.830693582756075e-13,3.835838104373794e-13,1.7773900020031002e-13
sub-05,20,14.267360411716014,1.1402179497020438e-11,1.3210323367080547e-12,3.119374031030477e-13,1.852854304043268e-13
sub-05,21,16.858337356738765,2.900176897484663e-12,8.275404201213284e-13,2.5889217946767525e-13,1.7934979661476698e-13
sub-05,22,14.01112898936708,1.7706116082787659e-12,3.5403881936023725e-13,2.4696177169622317e-13,1.6028004874191145e-13
sub-05,23,25.398402460784315,1.1649034323103312e-12,9.608548694844127e-13,3.3854430203813743e-13,2.2850585784232074e-13
sub-05,24,22.398271532280994,1.6619930979699736e-12,5.662449896315566e-13,4.1472403912467575e-13,3.3201438654076904e-13
sub-05,25,12.77914683075906,1.4942840051132071e-12,2.8280374410119624e-13,2.5984932295297483e-13,2.655341147890398e-13
sub-05,26,15.6240584296752,1.780783403610188e-12,3.404702874510945e-13,4.1028232876681085e-13,1.5889088923104e-13
sub-05,27,11.814798643092415,9.275311357413533e-13,4.317884180662276e-13,2.1408828703951954e-13,1.4698258165401383e-13
sub-05,28,14.826934903835024,1.9164996169265633e-12,4.666653096797135e-13,2.014904375938039e-13,1.2916169327074e-13
sub-05,29,16.232708801441166,7.184022551994322e-13,4.145400754644076e-13,2.50424236183965e-13,1.2147004455767145e-13
sub-05,30,17.504586685521865,2.05738123381315e-12,5.779290762266446e-13,2.9215192447563714e-13,2.6605718160068815e-13
sub-05,31,13.45206632734745,3.5049672058502334e-12,1.1441429312665895e-12,4.028698853566712e-13,2.1538888707616411e-13
sub-05,32,12.147328815725468,2.6995871077947186e-12,6.959641085478112e-13,4.1079346756788216e-13,1.5438463706302704e-13
sub-05,33,12.173748106449219,2.8804587857875056e-12,6.326669475422822e-13,2.577465561027979e-13,1.784578654054211e-13
sub-05,34,15.332216384103518,2.086109093981337e-12,5.953409187000215e-13,3.9407445584933384e-13,1.7174579096299137e-13
sub-05,35,12.125483103502706,7.635538358981607e-13,6.364969666678263e-13,2.531799810834663e-13,1.7103448567861564e-13
sub-05,36,21.85618662214049,1.1253899522799139e-11,6.061146567041663e-12,3.078094383436655e-12,1.145066977590555e-12
sub-05,37,26.565038977529195,1.3924115557100072e-11,3.4955134276957976e-12,2.6097969775904214e-12,4.973869928638933e-13
sub-05,38,15.9307812431516,1.375531003800491e-11,3.1309564188048164e-12,1.5863929722676917e-12,4.841595289564614e-13
sub-05,39,92.57624952216575,4.245827101156601e-12,2.4909087040804436e-12,9.58292586547551e-13,3.728295643429114e-13
sub-05,40,36.42883977830889,1.0769131697962554e-11,1.206950050789412e-12,7.536774687854554e-13,4.0177966522345984e-13
sub-05,41,20.58144164120843,7.637034090497074e-12,1.0973527978045875e-12,4.590938752451184e-13,3.3329666836553525e-13
sub-05,42,39.21893129564658,5.965321421708421e-12,1.34439206084862e-12,4.4702896510068803e-13,2.9142270794588553e-13
sub-05,43,52.51565340222051,2.9548214769088358e-12,4.099540404249195e-13,2.0085946831652713e-13,1.533114585241137e-13
sub-05,44,12.881205345257028,1.5494804078988628e-12,6.837892988218498e-13,3.127529653661324e-13,1.4146583102908362e-13
sub-05,45,14.07277608469159,1.5780052315375514e-12,8.479337109394021e-13,3.8625449275961117e-13,1.4066182133511414e-13
sub-05,46,15.477148175138929,1.8248022458871515e-12,3.577520664975094e-13,4.96572084657192e-13,2.1707453301802939e-13
sub-05,47,14.427113803725797,1.1999992481419891e-11,1.3746647871386132e-12,3.213992622229438e-13,2.4692365768516393e-13
sub-05,48,13.942017270543724,1.5034088990137102e-12,6.320491024113446e-13,4.000514356990121e-13,1.6457059509271963e-13
sub-05,49,10.67713092234855,8.000230677256516e-13,3.9969975169020465e-13,2.1051990683550523e-13,1.5213376756125327e-13
sub-05,50,13.294150866796906,9.966739580273533e-13,3.9919073862375113e-13,2.704093516919644e-13,1.5083957426238261e-13
sub-05,51,15.92350085612176,1.3199746997350574e-12,1.2300203091028815e-12,3.5733010350760906e-13,1.8805633812048185e-13
sub-05,52,15.436721212428195,4.63878784029229e-13,3.3379626807261947e-13,1.9092166393793546e-13,1.622383130229898e-13
